Seq Project ID ,Seq Project Name ,Sample ID ,Plate,Sample_ID_fix,Sample_ID_dada2,Sample Name*,Sample Group Name (required for some products)*,Site,State,Ocean,Continent,Seagrass_Or_Not,Species,Description of Pathogenicity to any host*,Concentration (ng/ul),"Tube or Plate Label (If in a tube, label must be unique.  If in a plate, label must be the same for all samples in that plate.) 20 characters max",Plate location (well #) required if samples will be provided in a plate.  ,Sample Format*,Shipment and Storage Comments (Box #),Biosafety Material Category,Sample Isolation Method,Collection Year,Collection Month,Clone,Sample Isolated From,Latitude Value must be in decimal format with values between -90 and 90.,Longitude Value must be in decimal format with values between -180 and 180.,Notes
1191099,Seagrass microbiome iTags plate 3,178920,Plate_3,ZM8_R,Plate_3.ZM8_R,ZM8-R,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.93,503251_iTag_3,C10,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,64.485428,-164.76189,
1191099,Seagrass microbiome iTags plate 3,178921,Plate_3,ZM9_R,Plate_3.ZM9_R,ZM9-R,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.5,503251_iTag_3,D10,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,64.485428,-164.76189,
1191099,Seagrass microbiome iTags plate 3,178922,Plate_3,ZM10_R,Plate_3.ZM10_R,ZM10-R,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,6.47,503251_iTag_3,E10,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,64.485428,-164.76189,
1191099,Seagrass microbiome iTags plate 3,178923,Plate_3,ZM11_R,Plate_3.ZM11_R,ZM11-R,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,7.21,503251_iTag_3,F10,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,64.485428,-164.76189,
1191099,Seagrass microbiome iTags plate 3,178924,Plate_3,ZM12_R,Plate_3.ZM12_R,ZM12-R,Alaska - Kotzebue,Alaska - North,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.65,503251_iTag_3,G10,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,64.485428,-164.76189,
1191099,Seagrass microbiome iTags plate 3,178925,Plate_3,ZM101_R,Plate_3.ZM101_R,ZM101-R,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.43,503251_iTag_3,H10,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,43.021167,144.903217,
1191099,Seagrass microbiome iTags plate 3,178926,Plate_3,ZM102_R,Plate_3.ZM102_R,ZM102-R,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.64,503251_iTag_3,A11,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,43.021167,144.903217,
1191099,Seagrass microbiome iTags plate 3,178927,Plate_3,ZM103_R,Plate_3.ZM103_R,ZM103-R,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.29,503251_iTag_3,B11,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,43.021167,144.903217,
1191099,Seagrass microbiome iTags plate 3,178928,Plate_3,ZM104_R,Plate_3.ZM104_R,ZM104-R,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.54,503251_iTag_3,C11,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,43.021167,144.903217,
1191099,Seagrass microbiome iTags plate 3,178929,Plate_3,ZM105_R,Plate_3.ZM105_R,ZM105-R,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.23,503251_iTag_3,D11,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,43.021167,144.903217,
1191099,Seagrass microbiome iTags plate 3,178930,Plate_3,ZM106_R,Plate_3.ZM106_R,ZM106-R,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.28,503251_iTag_3,E11,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,43.021167,144.903217,
1191099,Seagrass microbiome iTags plate 3,178931,Plate_3,ZM107_R,Plate_3.ZM107_R,ZM107-R,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.14,503251_iTag_3,F11,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,43.021167,144.903217,
1191099,Seagrass microbiome iTags plate 3,178932,Plate_3,ZM108_R,Plate_3.ZM108_R,ZM108-R,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.14,503251_iTag_3,G11,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,43.021167,144.903217,
1191099,Seagrass microbiome iTags plate 3,178933,Plate_3,ZM109_R,Plate_3.ZM109_R,ZM109-R,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.15,503251_iTag_3,H11,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,43.021167,144.903217,
1191099,Seagrass microbiome iTags plate 3,178934,Plate_3,ZM110_R,Plate_3.ZM110_R,ZM110-R,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.69,503251_iTag_3,B12,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,43.021167,144.903217,
1191099,Seagrass microbiome iTags plate 3,178935,Plate_3,ZM111_R,Plate_3.ZM111_R,ZM111-R,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.1,503251_iTag_3,C12,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,43.021167,144.903217,
1191099,Seagrass microbiome iTags plate 3,178936,Plate_3,ZM112_R,Plate_3.ZM112_R,ZM112-R,Japan - North,Japan - North,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.6,503251_iTag_3,D12,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,43.021167,144.903217,
1191099,Seagrass microbiome iTags plate 3,178937,Plate_3,ZM201_R,Plate_3.ZM201_R,ZM201-R,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,0.58,503251_iTag_3,E12,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,34.297834,132.91631,
1191099,Seagrass microbiome iTags plate 3,178938,Plate_3,ZM202_R,Plate_3.ZM202_R,ZM202-R,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,2.49,503251_iTag_3,F12,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,34.297834,132.91631,
1191099,Seagrass microbiome iTags plate 3,178939,Plate_3,ZM203_R,Plate_3.ZM203_R,ZM203-R,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,1.61,503251_iTag_3,G12,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,34.297834,132.91631,
1191101,Seagrass microbiome iTags plate 4,178940,Plate_4,ZM204_R,Plate_4.ZM204_R,ZM204-R,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,5.52,503251_iTag_4,B1,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,34.297834,132.91631,
1191101,Seagrass microbiome iTags plate 4,178941,Plate_4,ZM205_R,Plate_4.ZM205_R,ZM205-R,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,2.11,503251_iTag_4,C1,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,34.297834,132.91631,
1191101,Seagrass microbiome iTags plate 4,178942,Plate_4,ZM206_R,Plate_4.ZM206_R,ZM206-R,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,1.47,503251_iTag_4,D1,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,34.297834,132.91631,
1191101,Seagrass microbiome iTags plate 4,178943,Plate_4,ZM207_R,Plate_4.ZM207_R,ZM207-R,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,1.95,503251_iTag_4,E1,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,34.297834,132.91631,
1191101,Seagrass microbiome iTags plate 4,178944,Plate_4,ZM208_R,Plate_4.ZM208_R,ZM208-R,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,3.89,503251_iTag_4,F1,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,34.297834,132.91631,
1191101,Seagrass microbiome iTags plate 4,178945,Plate_4,ZM209_R,Plate_4.ZM209_R,ZM209-R,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,5.11,503251_iTag_4,G1,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,34.297834,132.91631,
1191101,Seagrass microbiome iTags plate 4,178946,Plate_4,ZM210_R,Plate_4.ZM210_R,ZM210-R,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,4.65,503251_iTag_4,A2,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,34.297834,132.91631,
1191101,Seagrass microbiome iTags plate 4,178947,Plate_4,ZM211_R,Plate_4.ZM211_R,ZM211-R,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,3.58,503251_iTag_4,B2,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,34.297834,132.91631,
1191101,Seagrass microbiome iTags plate 4,178948,Plate_4,ZM212_R,Plate_4.ZM212_R,ZM212-R,Japan - South,Japan - South,Japan,Pacific,Asia,Seagrass,Zostera marina,none known,1.44,503251_iTag_4,C2,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,34.297834,132.91631,
1191101,Seagrass microbiome iTags plate 4,178949,Plate_4,ZM301_R,Plate_4.ZM301_R,ZM301-R,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,4.58,503251_iTag_4,D2,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,55.328899,-162.821207,
1191101,Seagrass microbiome iTags plate 4,178950,Plate_4,ZM302_R,Plate_4.ZM302_R,ZM302-R,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,4.47,503251_iTag_4,E2,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,55.328899,-162.821207,
1191101,Seagrass microbiome iTags plate 4,178951,Plate_4,ZM303_R,Plate_4.ZM303_R,ZM303-R,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.12,503251_iTag_4,F2,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,55.328899,-162.821207,
1191101,Seagrass microbiome iTags plate 4,178952,Plate_4,ZM304_R,Plate_4.ZM304_R,ZM304-R,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,4.09,503251_iTag_4,G2,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,55.328899,-162.821207,
1191101,Seagrass microbiome iTags plate 4,178953,Plate_4,ZM305_R,Plate_4.ZM305_R,ZM305-R,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,1.72,503251_iTag_4,H2,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,55.328899,-162.821207,
1191101,Seagrass microbiome iTags plate 4,178954,Plate_4,ZM306_R,Plate_4.ZM306_R,ZM306-R,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.19,503251_iTag_4,A3,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,55.328899,-162.821207,
1191101,Seagrass microbiome iTags plate 4,178955,Plate_4,ZM307_R,Plate_4.ZM307_R,ZM307-R,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,2.76,503251_iTag_4,B3,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,55.328899,-162.821207,
1191101,Seagrass microbiome iTags plate 4,178956,Plate_4,ZM309_R,Plate_4.ZM309_R,ZM309-R,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,1.95,503251_iTag_4,C3,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,55.328899,-162.821207,
1191101,Seagrass microbiome iTags plate 4,178957,Plate_4,ZM310_R,Plate_4.ZM310_R,ZM310-R,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,2.7,503251_iTag_4,D3,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,55.328899,-162.821207,
1191101,Seagrass microbiome iTags plate 4,178958,Plate_4,ZM311_R,Plate_4.ZM311_R,ZM311-R,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.21,503251_iTag_4,E3,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,55.328899,-162.821207,
1191101,Seagrass microbiome iTags plate 4,178959,Plate_4,ZM312_R,Plate_4.ZM312_R,ZM312-R,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,0.12,503251_iTag_4,F3,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,55.328899,-162.821207,
1191101,Seagrass microbiome iTags plate 4,178960,Plate_4,ZM316_R,Plate_4.ZM316_R,ZM316-R,Alaska - Izembek,Alaska - South,Alaska,Pacific,North America,Seagrass,Zostera marina,none known,5.96,503251_iTag_4,G3,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,root,55.328899,-162.821207,
1191101,Seagrass microbiome iTags plate 4,178961,Plate_4,ZM401_R,Plate_4.ZM401_R,ZM401-R,Washington - B,Washington,Washington,Pacific,North America,Seagrass,Zostera marina,none known,0.25,503251_iTag_4,H3,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,46.474,-124.028,
1191101,Seagrass microbiome iTags plate 4,178962,Plate_4,ZM402_R,Plate_4.ZM402_R,ZM402-R,Washington - B,Washington,Washington,Pacific,North America,Seagrass,Zostera marina,none known,0.95,503251_iTag_4,A4,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,46.474,-124.028,
1191101,Seagrass microbiome iTags plate 4,178963,Plate_4,ZM403_R,Plate_4.ZM403_R,ZM403-R,Washington - B,Washington,Washington,Pacific,North America,Seagrass,Zostera marina,none known,0.8,503251_iTag_4,B4,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,46.474,-124.028,
1191101,Seagrass microbiome iTags plate 4,178964,Plate_4,ZM404_R,Plate_4.ZM404_R,ZM404-R,Washington - B,Washington,Washington,Pacific,North America,Seagrass,Zostera marina,none known,1.99,503251_iTag_4,C4,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,46.474,-124.028,
1191101,Seagrass microbiome iTags plate 4,178965,Plate_4,ZM405_R,Plate_4.ZM405_R,ZM405-R,Washington - B,Washington,Washington,Pacific,North America,Seagrass,Zostera marina,none known,0.6,503251_iTag_4,D4,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,46.474,-124.028,
1191101,Seagrass microbiome iTags plate 4,178966,Plate_4,ZM406_R,Plate_4.ZM406_R,ZM406-R,Washington - B,Washington,Washington,Pacific,North America,Seagrass,Zostera marina,none known,0.95,503251_iTag_4,E4,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,46.474,-124.028,
1191101,Seagrass microbiome iTags plate 4,178967,Plate_4,ZM407_R,Plate_4.ZM407_R,ZM407-R,Washington - B,Washington,Washington,Pacific,North America,Seagrass,Zostera marina,none known,0.7,503251_iTag_4,F4,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,46.474,-124.028,
1191101,Seagrass microbiome iTags plate 4,178968,Plate_4,ZM408_R,Plate_4.ZM408_R,ZM408-R,Washington - B,Washington,Washington,Pacific,North America,Seagrass,Zostera marina,none known,0.62,503251_iTag_4,G4,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,46.474,-124.028,
1191101,Seagrass microbiome iTags plate 4,178969,Plate_4,ZM409_R,Plate_4.ZM409_R,ZM409-R,Washington - B,Washington,Washington,Pacific,North America,Seagrass,Zostera marina,none known,0.65,503251_iTag_4,H4,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,46.474,-124.028,
1191101,Seagrass microbiome iTags plate 4,178970,Plate_4,ZM410_R,Plate_4.ZM410_R,ZM410-R,Washington - B,Washington,Washington,Pacific,North America,Seagrass,Zostera marina,none known,0.5,503251_iTag_4,A5,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,46.474,-124.028,
1191101,Seagrass microbiome iTags plate 4,178971,Plate_4,ZM411_R,Plate_4.ZM411_R,ZM411-R,Washington - B,Washington,Washington,Pacific,North America,Seagrass,Zostera marina,none known,1.77,503251_iTag_4,B5,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,46.474,-124.028,
1191101,Seagrass microbiome iTags plate 4,178972,Plate_4,ZM412_R,Plate_4.ZM412_R,ZM412-R,Washington - B,Washington,Washington,Pacific,North America,Seagrass,Zostera marina,none known,2.11,503251_iTag_4,C5,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,root,46.474,-124.028,
1191101,Seagrass microbiome iTags plate 4,178973,Plate_4,ZM505_R,Plate_4.ZM505_R,ZM505-R,California - Bodega Bay,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,14.84,503251_iTag_4,D5,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,December,FALSE,root,38.319755,-123.055136,
1191101,Seagrass microbiome iTags plate 4,178974,Plate_4,ZM506_R,Plate_4.ZM506_R,ZM506-R,California - Bodega Bay,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,5.65,503251_iTag_4,E5,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,December,FALSE,root,38.319755,-123.055136,
1191101,Seagrass microbiome iTags plate 4,178975,Plate_4,ZM507_R,Plate_4.ZM507_R,ZM507-R,California - Bodega Bay,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,9.04,503251_iTag_4,F5,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,December,FALSE,root,38.319755,-123.055136,
1191101,Seagrass microbiome iTags plate 4,178976,Plate_4,ZM508_R,Plate_4.ZM508_R,ZM508-R,California - Bodega Bay,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,6.75,503251_iTag_4,G5,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,December,FALSE,root,38.319755,-123.055136,
1191101,Seagrass microbiome iTags plate 4,178977,Plate_4,ZM509_R,Plate_4.ZM509_R,ZM509-R,California - Bodega Bay,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,2.33,503251_iTag_4,H5,water,"Box 5, plate 3 #2, plate 4 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,December,FALSE,root,38.319755,-123.055136,
1191101,Seagrass microbiome iTags plate 4,178978,Plate_4,ZM510_R,Plate_4.ZM510_R,ZM510-R,California - Bodega Bay,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,4.36,503251_iTag_4,A6,water,"Box 6, plate 4 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,December,FALSE,root,38.319755,-123.055136,
1191101,Seagrass microbiome iTags plate 4,178979,Plate_4,ZM511_R,Plate_4.ZM511_R,ZM511-R,California - Bodega Bay,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,16.22,503251_iTag_4,B6,water,"Box 6, plate 4 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,December,FALSE,root,38.319755,-123.055136,
1191101,Seagrass microbiome iTags plate 4,178980,Plate_4,ZM512_R,Plate_4.ZM512_R,ZM512-R,California - Bodega Bay,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,3.6,503251_iTag_4,C6,water,"Box 6, plate 4 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,December,FALSE,root,38.319755,-123.055136,
1191101,Seagrass microbiome iTags plate 4,178981,Plate_4,ZM601_R,Plate_4.ZM601_R,ZM601-R,California - San Diego,California - South,California,Pacific,North America,Seagrass,Zostera marina,none known,0.39,503251_iTag_4,D6,water,"Box 6, plate 4 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,December,FALSE,root,32.713756,-117.225474,
1191101,Seagrass microbiome iTags plate 4,178982,Plate_4,ZM602_R,Plate_4.ZM602_R,ZM602-R,California - San Diego,California - South,California,Pacific,North America,Seagrass,Zostera marina,none known,0.21,503251_iTag_4,E6,water,"Box 6, plate 4 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,root,32.713756,-117.225474,
1191101,Seagrass microbiome iTags plate 4,178983,Plate_4,ZM603_R,Plate_4.ZM603_R,ZM603-R,California - San Diego,California - South,California,Pacific,North America,Seagrass,Zostera marina,none known,0.63,503251_iTag_4,F6,water,"Box 6, plate 4 #2",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,root,32.713756,-117.225474,
